user.id,age
2,24.47076918843253
8,22.669227085016704
9,25.702475067797558
10,22.801348284480977
11,25.81911871034134
13,19.37825715309028
20,26.114059117210953
26,19.360585097544018
27,18.62215432272017
29,23.75194568110196
31,24.482834985473716
33,19.42342892181133
35,22.796131678509038
36,24.915945483925903
38,23.692094123871296
48,25.89613243825134
49,24.37870354594489
53,19.066136952889128
54,19.697600062189537
59,25.539393715527847
66,24.523493183227096
68,25.881659027771054
72,25.335293766646114
76,19.61309177287408
83,23.84447481259422
89,24.86679876100806
90,23.77207826425887
91,22.762181109670074
94,22.723344962834478
95,25.879086284260104
96,23.677182675361784
101,24.04652110559907
105,22.87488104883523
108,23.75060338437501
115,24.57069138979145
119,25.520854220367607
120,24.811218596200433
123,24.38421709020738
124,25.712821313399985
126,18.656315434875832
134,22.79441646100536
137,23.718089051718163
140,23.74439187487535
142,24.75439980698553
144,23.785784823254126
145,23.587024780895494
146,23.841428339037254
147,24.77782810218308
154,22.378288582339284
155,25.52156486431706
157,26.90312881522239
166,22.80348784209835
167,19.69623831400684
169,24.333756379925276
172,18.655754150486576
175,25.267593372089074
183,23.720420185263094
184,25.315715614157675
185,25.01710160383124
188,25.177447735981357
194,23.875282640345212
200,23.540591333753643
204,19.522260738092918
216,23.813750759342405
217,23.21949179373675
221,25.864935949042234
222,24.832394069186552
223,23.734984342153997
229,19.44212409482482
230,23.31432909967965
232,25.4461132487792
236,24.242969034018582
240,24.365871243907545
242,24.77455985948763
246,18.760951779242394
247,18.67329314380643
250,24.112168487224217
260,25.271672833893366
263,25.587025668601147
265,19.4836893904909
267,22.73987988590887
270,25.966142813044094
271,18.619933636043072
273,19.48082006610211
275,23.851480647774093
276,22.760604154790272
277,23.773318017795216
282,25.996780208912867
283,22.717539854016543
288,23.843945590302926
289,24.631316516395266
290,23.73913800480256
298,22.51082063552889
300,19.40131625534401
303,22.644880899152206
304,22.4893343751129
305,23.613204410989724
306,23.737033226453555
307,18.571510749438083
312,24.78416006728261
320,23.47051853515849
321,24.782770648993065
323,19.539418090574912
325,18.60252926135754
327,22.939212098276236
330,19.404986680032277
331,23.777967943342105
332,19.449150041086128
333,22.842697018097045
334,19.452540984240088
339,19.441251634906777
341,25.603336771318176
342,25.697447712146722
354,19.32299107768893
355,24.96264928820625
364,24.782281807990966
365,24.92703741858386
370,23.494124686817578
378,25.460688790212558
379,25.78900546325604
387,19.06361575847827
392,25.881899110758624
401,22.70386812130941
402,19.18264752418978
406,18.675082678166355
408,24.867654405219117
409,18.635098229414595
410,25.981709605845612
411,18.57657024949618
413,18.25356917111127
416,24.51221028753896
417,24.33503236659787
421,22.763210516552213
424,19.02144672270291
426,23.419108394216355
430,23.42417161508553
432,25.86777309234559
433,22.859904928213805
434,22.75375437630035
435,23.783011076434313
436,25.847027914500426
440,24.516368121135354
446,19.429954315142243
451,23.75186261527784
452,25.60302582385809
453,24.67319773902484
454,23.800027636764227
458,24.42914985790251
462,22.860983843106066
465,24.63255766815302
466,24.981489344196834
468,26.32050136372056
470,19.29666889819564
471,24.49890423815151
477,26.13764255033777
480,18.239141429119066
485,24.621618824270676
486,22.816785211086717
488,25.257978786046824
496,22.794482425509024
502,24.87528499583523
503,24.83749873319048
504,22.79098336767027
505,26.084167215302926
506,24.818687719142662
507,19.76847081353195
513,22.734186895519954
515,22.760465225897743
516,22.820591744120584
517,18.803544124077266
521,25.54811518419026
526,19.45963776260534
529,23.777881473947254
530,18.62264073881534
534,18.61114082021548
536,23.7130567786106
538,19.230034605750827
542,23.588455769794486
546,23.728097077408037
552,27.006260963690103
561,24.180843361097477
563,24.488642914241805
564,22.7816882018464
569,23.810035164273216
572,23.706532203333328
574,23.865875114234772
577,25.526461324132853
578,19.39300566528433
584,19.513093285836554
587,23.67534915477288
588,19.394476821809768
589,18.65263709548827
596,18.76190515485192
597,24.86699527807035
598,19.5760567613712
602,23.753368552637564
604,19.493881089020157
607,25.812502756275755
609,19.45093816328821
613,25.820898873719024
617,26.206776985529153
620,22.674969949694134
624,18.69989583241196
626,23.842878487144624
633,22.889260856524896
639,23.620777759242976
640,23.452012554312606
646,24.394870010930138
647,18.619460980450565
650,24.679264427799804
662,19.16616228570851
665,18.55601176122318
666,23.59847137351191
670,18.825659026111726
671,23.53558604065698
673,23.825326472626216
681,19.220525581391556
682,25.945738944940484
684,24.780423647395306
686,23.679062415575423
702,25.030176377409347
703,23.726104125877978
710,23.436442956948905
714,25.519999762543314
715,26.15408597498041
716,25.63201411573914
717,19.485914192905746
718,22.59287693609896
722,25.895270752436666
723,22.703657592436315
726,22.798364551498153
734,23.325009594929245
736,25.8755319996314
737,18.60404687054973
739,23.736116510169346
740,22.704197885367687
749,23.844305172920592
755,22.48505455806703
759,25.832147244972063
760,18.608743955030327
761,25.39246307415677
762,23.457988409731673
763,23.983043705338957
764,19.426592944808036
766,25.691215154949635
767,23.754723690362695
768,23.708289259209128
769,23.48072123565501
