user.id,age
2,23.949047871435205
8,25.11518419016172
9,26.620970976119903
10,31.238895059982372
11,24.361704608071893
13,26.571050778473065
20,25.230666209758656
26,30.01950520913214
27,23.23239313236699
29,19.92881354439617
31,23.779354070526136
33,22.567813766246342
35,28.485736021458973
36,24.48058265691142
38,25.063280390777635
48,25.086031880246196
49,25.96735486929192
53,26.43317130884716
54,28.543407985792918
59,24.03250347851951
66,37.50793649631682
68,27.450267699161977
72,24.328445436682838
76,24.40956321383018
83,4.360087179018336
89,26.949469288950088
90,27.896400055497853
91,17.554998228871963
94,28.669109966539377
95,23.03971622870302
96,28.321569344517172
101,25.109523285337538
105,23.95597588699549
108,25.455826298857893
115,22.352172592976004
119,26.913226308117356
120,23.958790366825365
123,27.016774624202338
124,14.754324119753349
126,26.03780973616638
134,25.325179510218497
137,28.155206924747507
140,28.668232764940935
142,25.71634480980981
144,28.71135273097144
145,28.60050272231831
146,25.79210335056253
147,27.115035813080087
154,23.495434347474454
155,23.336308108860045
157,24.956120444281474
166,23.59231309363425
167,22.080003405234038
169,25.755135962388717
172,26.083982040725314
175,27.197494059966033
183,25.633854199388917
184,25.781367810647403
185,30.242272778837904
188,25.835459130737995
194,22.120712863181982
200,25.031712916398735
204,30.44985759220606
216,26.86640306431841
217,25.722282001521144
221,24.00478413814554
222,35.01259610539207
223,20.009901289869294
229,37.32007340275885
230,25.712907882756515
232,25.0609524990934
236,25.692629823493686
240,27.191062178378832
242,26.302875927068047
246,33.7076279658625
247,21.893531640125428
250,22.088315592541004
260,23.645494013741054
263,23.544230671870952
265,26.959038388316593
267,24.35598473059076
270,26.869999638753786
271,25.223722712011103
273,23.06431412400909
275,26.499740215779042
276,25.740955376595544
277,23.029235973422875
282,35.179697949366854
283,25.56888690990099
288,24.19521758709854
289,35.83175408344012
290,36.84006042682537
298,38.17313967676629
300,25.126719271791675
303,26.535161974027524
304,23.10760546225119
305,26.076792668052104
306,31.855545438963293
307,30.865196148617336
312,23.790458301506483
320,27.370321014577243
321,24.508333482109272
323,23.987134865218984
325,23.933594858908112
327,53.696769573328176
330,28.929508844102088
331,24.14611623021468
332,26.163639375665426
333,31.763880413330146
334,29.765396382707458
339,21.964847105817565
341,27.452482336746765
342,33.812744969696645
354,21.78667805671524
355,34.41699794438672
364,24.221449267597155
365,26.12988024469099
370,24.165361182828725
378,29.390541528107974
379,25.644347603911875
387,28.87704637372151
392,31.140334875740812
401,26.919208411449198
402,25.09820590124297
406,28.874645918617894
408,22.504089933028023
409,23.825447733308177
410,22.889574130652107
411,23.47377155448667
413,22.890977354142596
416,23.26835088091784
417,22.281642315010355
421,24.26134452063481
424,24.448322046280275
426,22.94683525027358
430,26.313835448588065
432,28.37772564702195
433,28.54211220524871
434,27.089660869124582
435,23.531493101015464
436,15.542261761435974
440,23.29290319711257
446,25.833765327297545
451,26.325431526595015
452,23.90127871609916
453,28.95338732727034
454,24.775379265738852
458,23.99706206381013
462,26.80894069899215
465,25.303018116450538
466,27.554098570381786
468,26.8222405014486
470,24.284718195911424
471,26.323015448657433
477,33.343293266616605
480,26.384472680873614
485,26.996631112938694
486,32.584961388228486
488,26.4183307642699
496,28.266052546883746
502,32.53900973085216
503,26.031724418162106
504,26.706413007042705
505,23.977107523847003
506,25.919565116900365
507,24.543733048582244
513,28.2473358588917
515,24.115255430675468
516,20.66100121512099
517,30.096642183980826
521,31.127430104135925
526,25.712476752101757
529,22.22320597870822
530,23.985849055324206
534,25.34523350028908
536,26.812987043860055
538,26.79961016613288
542,24.678747822057346
546,26.559949367191628
552,25.65736283707518
561,28.583719058630276
563,23.856070059460166
564,28.327514692025364
569,25.727739138684615
572,25.703110496855462
574,25.863928264926717
577,23.71838578382049
578,25.876292861663117
584,26.87227291534969
587,26.103850637748057
588,25.246461196106832
589,21.3930334951379
596,27.06657427490028
597,29.25203600423471
598,21.054554255847624
602,25.43446483319483
604,26.693306776206544
607,21.889634787465912
609,26.46557367353174
613,25.886117725896852
617,25.02517208282965
620,30.424910484363096
624,26.101424541256065
626,25.150257773872944
633,29.553933622864516
639,25.984043237514545
640,25.322915144167172
646,23.054936304034307
647,28.342038499214464
650,32.74310669140629
662,23.915925285181196
665,24.242767082046694
666,26.787339388788393
670,28.854816595817283
671,30.619105037980688
673,22.190332479432474
681,24.28492236538542
682,22.993755486318772
684,25.54426311643123
686,21.085891279437107
702,28.042419593317103
703,35.27853431819393
710,24.889388476234352
714,28.83277711108451
715,27.054126662241714
716,29.58464430263483
717,25.3990362970755
718,22.929454489891697
722,31.888868519595743
723,26.48247115394967
726,25.305104895152468
734,21.454819882045737
736,27.397681452438512
737,23.221468423377935
739,25.432521800801858
740,26.96509062883866
749,26.182414913765577
755,26.85562160233932
759,27.046968365105087
760,26.416472980702242
761,51.29748063187641
762,30.068135932625335
763,34.863645764776074
764,23.837163943570985
766,25.612659258585563
767,23.69313144921187
768,25.060965580775225
769,25.81070793931456
770,24.86508092326323
771,26.42988869439701
772,25.38064919877055
774,50.00250311845207
775,39.53193174956879
778,26.00240937163553
779,24.55300027139122
780,24.18127431902011
784,28.03322512031302
785,19.719653043760143
787,23.42560219477208
788,22.822809815000337
790,24.66085830506464
795,26.347981558826024
797,26.337912853431487
800,29.66220495315865
801,26.6937723152378
807,23.155095737175827
808,23.44832447803034
809,31.087644055218323
810,23.339047718740918
811,25.038680633080954
822,25.862370031621893
824,25.1146893087396
827,25.683003959078963
828,24.799143787199043
830,26.360769188426616
832,23.91659416483936
834,22.711763013919313
845,28.79361302316404
849,31.910434827553328
856,31.470032741554245
858,30.53529177785368
861,47.3340429051043
864,24.853929240139294
867,25.5769207947058
873,25.03460420861963
877,24.302340602204914
882,27.63421211561977
886,25.815264777784353
887,30.59800448232855
890,23.494699805639637
895,28.235368866292717
903,25.365373237664972
907,25.052418466173123
919,27.112613654497157
923,25.919118212126225
931,31.58615399728855
932,25.796154604949958
936,20.446237887880333
948,26.10757555257168
950,50.77328813416175
952,24.348223202814633
954,28.781797110068716
956,27.692520869407755
961,29.07034325073934
962,19.724887134026986
964,24.76455146058775
967,26.36726807706101
969,26.439025310217367
970,25.07969936569556
971,41.8797721683449
972,27.97539072947365
973,25.342214279605646
976,24.150018242925704
977,25.61330329188046
984,24.43026575616742
988,35.018976489842586
989,23.99380811362721
991,28.13239029055517
996,24.685917710518183
997,21.27412977493756
1001,27.033051400524464
1002,25.99688781766004
1005,32.89103572866015
1008,25.60220419110792
1009,25.120570477620678
1014,24.263447351347605
1016,24.85825659659474
1017,26.922442368535922
1018,23.646907520842845
1019,23.86319708111186
1022,31.999966733578635
1025,24.337556690886295
1030,27.48776976807768
1031,41.00615511387252
1034,22.850011802211373
1036,26.67748171332906
1037,28.97023309664876
1043,26.82632583779296
1044,26.00097486392314
1048,28.026939411189215
1051,26.561461032866006
1060,29.578192368203272
1062,26.558778046844054
1066,35.193673801469
1068,28.94828193602901
1070,25.675796157417142
1072,25.226315617030405
1075,24.10496447211135
1077,28.759659409101825
1078,24.392329785218376
1079,24.202054050688176
1080,24.336916409563294
1084,22.592529409841635
1085,26.85068720483833
1086,26.95124458492741
1087,26.16421825810995
1090,25.670181748120793
1092,22.46232698290305
1094,24.02425923835142
1098,28.875863705174854
1102,30.85258630832908
1103,26.659194995351058
1107,30.96526365575154
1109,22.2646718910267
1110,25.516833197150536
1115,24.82673933096646
1119,36.322716970681675
1123,24.047776616055547
1127,28.319027986204073
1142,28.533575083152616
1143,27.03258337564152
1150,28.319124941426082
1151,24.39675242604422
1156,28.157868491249438
1162,26.260346648835753
1164,31.027039172705138
1165,25.155890749849387
1166,27.895565498570754
1167,27.558372168574984
1170,109.55217909317065
1172,28.53783069372546
1175,27.519218040063315
1179,26.32437488194577
1181,24.525562753642483
1183,27.671263658366495
1185,27.84280747270476
1187,41.88800588621381
1189,28.472624320097395
1190,29.142979888194866
1191,26.77895037061845
1195,24.093800535146784
1196,24.556192578078786
1208,28.99157962644916
1216,45.797886890878644
1217,26.375260059044344
1219,26.199980594825288
1226,24.24420051893126
1229,21.044564017139955
1230,23.74176975683964
1231,24.421052016327703
1233,28.44204858130101
1235,29.577860071451976
1237,24.500210813434652
1238,40.6586687856085
1239,43.717874877096264
1246,22.72717421594869
1247,26.351921311229013
1258,28.239562746722548
1263,26.16923487520898
1274,34.0261148994232
1283,26.52938684332656
1293,24.578413664126465
1295,24.806306910182048
1298,26.249921471937196
1299,24.467772889378537
1303,30.811604719014912
1304,26.82356938295262
1306,44.53047501829267
1311,27.880693467512454
1315,26.337251571080927
1319,32.741151686721004
1329,21.845818226107443
1330,29.400736193417185
1331,24.738691435728555
1332,27.21744840317789
1335,30.187171417557444
1338,33.7112934860836
1343,31.251400959482336
1347,22.033851894134262
1354,23.336017495370296
1359,27.15108561346271
1360,27.127914622409207
1363,24.827701999923704
1364,25.17339240974629
1365,27.019510113077672
1377,23.82926541492863
1381,22.387493651062993
1382,22.251060081818864
1384,27.217721009946516
1386,31.456396844317325
1393,26.86618239452677
1395,24.703518541027904
1398,28.310043376419173
1400,23.124427849956742
1406,23.732748249347985
1407,23.108223445386283
1408,24.45021072549288
1412,24.195147362953037
1415,24.69591116433353
1422,47.20852037914305
1423,27.997097970929833
1426,23.205042460175594
1429,25.683214441489188
1432,24.392671747060433
1437,29.959147308678265
1442,29.738183246256185
1450,45.96718956428486
1458,24.92785634270182
1464,24.723827661103655
1470,24.980436568005093
1471,24.635883076062058
1472,28.864599287730805
1476,23.166712895074525
1478,25.59931456548466
1479,24.736148770416644
1480,24.495620600043
1481,21.786519850215573
1483,23.82594420657074
1486,28.712704613005688
1489,57.32884847557122
1490,24.416618455604404
1493,30.88933699929539
1494,24.289012280117078
1501,24.23145016984933
1503,28.680766703109246
1511,25.71196024137176
1521,31.799898254024416
1525,36.413700421823485
1526,25.999398045977934
1531,24.403388096104862
1536,24.837885461457176
1538,15.53337014841689
1547,29.90607608891229
1549,245.48079260833046
1556,23.20437515304552
1557,24.51824965347007
1573,33.48870088181265
1576,14.12857150687465
1580,28.98766034506662
1583,29.08475928377623
1585,23.910042701540014
1587,27.490013844443876
